City,Amount,Product_Category,Sales_Rep,Discount,Customer_segmentation,After_dicouont,Loss,Month_Formatted,Spend,Channel
Hyderabad,4215.11,Groceries,Julie Whitehead,0.03,Retail,4088.66,126.45,01-08-2023,,Digital
Hyderabad,7304.25,Apparel,Beverly Juarez,0.09,Retail,6646.87,657.38,01-08-2023,,Digital
Hyderabad,2647.32,Groceries,Jamie Forbes,0.05,Wholesale,2514.95,132.37,01-08-2023,,Digital
Hyderabad,7437.05,Apparel,Jason Fisher,0.07,Wholesale,6916.46,520.59,01-08-2023,,Digital
Hyderabad,5476.26,Electronics,Erin Duncan,0.1,Retail,4928.63,547.63,01-08-2023,,Digital
Hyderabad,1150.45,Apparel,Susan Lin,0.22,Wholesale,897.35,253.1,01-08-2023,,Digital
Hyderabad,4667.89,Electronics,Ashley Mercado,0.15,Retail,3967.71,700.18,01-08-2023,,Digital
Hyderabad,1235.79,Home Decor,Jason Hernandez,0.11,Online,1099.85,135.94,01-08-2023,,Digital
Hyderabad,9642.74,Apparel,Ronnie Russo,0.16,Wholesale,8099.9,1542.84,01-08-2023,,Digital
Hyderabad,8064.07,Home Decor,Jeff Brown,0.06,Wholesale,7580.23,483.84,01-08-2023,,Digital
Hyderabad,8626.42,Home Decor,Corey Larson,0.06,Retail,8108.83,517.59,01-08-2023,,Digital
Hyderabad,7064.94,Apparel,Gail Bradley,0.23,Retail,5440,1624.94,01-08-2023,,Digital
Kochi,4498.35,Groceries,Timothy Perry,0.14,Online,3868.58,629.77,01-08-2023,6177.78,Outdoor
Kochi,6844.08,Apparel,Rebecca Thompson,0.16,Wholesale,5749.03,1095.05,01-08-2023,,Outdoor
Kochi,9266.74,Electronics,David Meyer,0.19,Retail,7506.06,1760.68,01-08-2023,,Outdoor
Kochi,3393.43,Groceries,Kenneth Bowen,0.09,Online,3088.02,305.41,01-08-2023,,Outdoor
Kochi,2914.66,Apparel,Amanda Hill,0.16,Wholesale,2448.31,466.35,01-08-2023,,Outdoor
Kochi,5070.65,Apparel,Jacob Berry,0.22,Online,3955.11,1115.54,01-08-2023,,Outdoor
Kochi,8305.79,Apparel,Andrew Johnson,0.05,Wholesale,7890.5,415.29,01-08-2023,,Outdoor
Kochi,7150.61,Home Decor,Alexis Robertson MD,0.25,Online,5362.96,1787.65,01-08-2023,,Outdoor
Kochi,5108.37,Electronics,John Miles,0.1,Retail,4597.53,510.84,01-08-2023,,Outdoor
Kochi,6564.87,Groceries,Cindy Brown,0.05,Online,6236.63,328.24,01-08-2023,,Outdoor
Kochi,3136.78,Apparel,Noah Jones,0.17,Wholesale,2603.53,533.25,01-08-2023,,Outdoor
Kochi,4909.45,Home Decor,Becky Marquez,0.01,Wholesale,4860.36,49.09,01-08-2023,,Outdoor
Kochi,636.04,Groceries,Valerie White,0.15,Online,540.63,95.41,01-08-2023,,Outdoor
Kochi,524.79,Home Decor,Ryan Phillips,0.11,Online,467.06,57.73,01-08-2023,,Outdoor
Kochi,3798.52,Electronics,Timothy Sanchez,0.03,Retail,3684.56,113.96,01-08-2023,,Outdoor
Kochi,682.72,Apparel,Robert Reid,0.14,Wholesale,587.14,95.58,01-08-2023,,Outdoor
Kochi,7854.38,Electronics,Margaret Roberts MD,0.09,Retail,7147.49,706.89,01-08-2023,,Outdoor
Kochi,5818.81,Electronics,Olivia Bradford,0.17,Wholesale,4829.61,989.2,01-08-2023,,Outdoor
Kochi,934.82,Apparel,David Rodriguez,0.23,Wholesale,719.81,215.01,01-08-2023,,Outdoor
Bangalore,8381.07,Home Decor,Alexander Anderson,0.01,Retail,8297.26,83.81,01-09-2023,11442.54,Outdoor
Bangalore,9497.48,Apparel,Anna Hart,0.03,Retail,9212.56,284.92,01-09-2023,,Outdoor
Bangalore,2938.28,Electronics,Timothy Owens,0.2,Online,2350.62,587.66,01-09-2023,,Outdoor
Bangalore,6356.18,Electronics,Sharon West,0.09,Online,5784.12,572.06,01-09-2023,,Outdoor
Bangalore,6844.52,Groceries,Brandon Garrett,0.05,Wholesale,6502.29,342.23,01-09-2023,,Outdoor
Bangalore,5637.26,Apparel,Jason Olsen,0.05,Retail,5355.4,281.86,01-09-2023,,Outdoor
Bangalore,2439.38,Groceries,Angel Sharp,0.06,Wholesale,2293.02,146.36,01-09-2023,,Outdoor
Bangalore,4834.98,Electronics,Melissa Santiago,0.06,Retail,4544.88,290.1,01-09-2023,,Outdoor
Bangalore,7535.92,Home Decor,Larry Tucker,0.1,Online,6782.33,753.59,01-09-2023,,Outdoor
Bangalore,980.23,Groceries,Whitney Anderson,0.04,Retail,941.02,39.21,01-09-2023,,Outdoor
Bangalore,1001.75,Electronics,Danielle Garner,0.09,Wholesale,911.59,90.16,01-09-2023,,Outdoor
Bangalore,2027.67,Groceries,Jose Scott,0.19,Wholesale,1642.41,385.26,01-09-2023,,Outdoor
Bangalore,1379.13,Apparel,Kimberly Jackson,0.22,Wholesale,1075.72,303.41,01-09-2023,,Outdoor
Bangalore,535.12,Groceries,Kim Lowery,0.04,Online,513.72,21.4,01-09-2023,,Outdoor
Bangalore,4112.02,Electronics,Desiree Wright,0.17,Wholesale,3412.98,699.04,01-09-2023,,Outdoor
Bangalore,8380.3,Home Decor,Julia Wong,0.12,Wholesale,7374.66,1005.64,01-09-2023,,Outdoor
Bangalore,5342.82,Groceries,Gerald West,0.09,Retail,4861.97,480.85,01-09-2023,,Outdoor
Bangalore,9072.33,Apparel,John Wyatt,0.2,Online,7257.86,1814.47,01-09-2023,,Outdoor
Bangalore,5548.03,Home Decor,Nathan Fuentes,0.02,Wholesale,5437.07,110.96,01-09-2023,,Outdoor
Bangalore,3395.87,Groceries,Karen Flores,0.08,Wholesale,3124.2,271.67,01-09-2023,,Outdoor
Bangalore,6754.63,Apparel,Jonathon Ortiz,0.03,Retail,6551.99,202.64,01-09-2023,,Outdoor
Bangalore,5674.95,Home Decor,Lindsay Hall,0.15,Online,4823.71,851.24,01-09-2023,,Outdoor
Bangalore,7548.6,Groceries,Frank Jones MD,0.05,Wholesale,7171.17,377.43,01-09-2023,,Outdoor
Bangalore,807.94,Apparel,Donna Miller,0.17,Retail,670.59,137.35,01-09-2023,,Outdoor
Bangalore,8690.56,Groceries,Edgar Parker,0.01,Online,8603.65,86.91,01-09-2023,,Outdoor
Bangalore,5497.04,Groceries,Dennis Simmons,0.02,Wholesale,5387.1,109.94,01-09-2023,,Outdoor
Bangalore,9567.88,Home Decor,Andrew Reed,0.22,Wholesale,7462.95,2104.93,01-09-2023,,Outdoor
Bangalore,4772.56,Electronics,Juan Smith,0.01,Online,4724.83,47.73,01-09-2023,,Outdoor
Bangalore,6791.55,Apparel,Mr. Adrian Nielsen,0.04,Retail,6519.89,271.66,01-09-2023,,Outdoor
Chennai,8842.91,Groceries,Gregory Lozano,0.21,Online,6985.9,1857.01,01-09-2023,13138.25,Print
Chennai,9475.7,Home Decor,Brian Gardner,0.05,Retail,9001.92,473.79,01-09-2023,,Print
Chennai,8868.3,Groceries,Courtney Malone,0.18,Online,7272.01,1596.29,01-09-2023,,Print
Chennai,7085.54,Groceries,Paul Joyce,0.01,Retail,7014.68,70.86,01-09-2023,,Print
Chennai,3053.72,Apparel,Wendy Griffin,0.12,Online,2687.27,366.45,01-09-2023,,Print
Chennai,5162.32,Groceries,Dawn Sanchez,0.01,Wholesale,5110.7,51.62,01-09-2023,,Print
Chennai,3782.65,Groceries,Austin Fowler,0.1,Online,3404.39,378.27,01-09-2023,,Print
Chennai,5484.81,Apparel,Charlene Rowe,0.16,Retail,4607.24,877.57,01-09-2023,,Print
Chennai,7259.76,Home Decor,Richard Santiago,0.16,Online,6098.2,1161.56,01-09-2023,,Print
Chennai,6263.8,Apparel,Bethany Schultz,0.24,Wholesale,4760.49,1503.31,01-09-2023,,Print
Chennai,2428.71,Electronics,Meredith Smith,0,Wholesale,2428.71,0,01-09-2023,,Print
Chennai,8041.48,Home Decor,Glenn Davis,0.15,Retail,6835.26,1206.22,01-09-2023,,Print
Chennai,7588.42,Home Decor,Gloria Burgess,0.07,Wholesale,7057.23,531.19,01-09-2023,,Print
Chennai,9150.2,Apparel,Benjamin Coleman,0.2,Wholesale,7320.16,1830.04,01-09-2023,,Print
Chennai,5245.15,Groceries,Justin Andrews,0.07,Wholesale,4877.99,367.16,01-09-2023,,Print
Chennai,4966.93,Groceries,Dr. Kathleen Rodriguez MD,0.03,Wholesale,4817.92,149.01,01-09-2023,,Print
Chennai,912.32,Apparel,Todd Good,0.21,Retail,720.73,191.59,01-09-2023,,Print
Chennai,7026.27,Apparel,Timothy Ferrell,0.14,Online,6042.59,983.68,01-09-2023,,Print
Chennai,4605.98,Home Decor,Charles Smith,0.15,Online,3915.08,690.9,01-09-2023,,Print
Chennai,965.8,Electronics,Brandon Perkins,0.23,Online,743.67,222.13,01-09-2023,,Print
Chennai,2575.54,Apparel,Megan Thomas,0.18,Online,2111.94,463.6,01-09-2023,,Print
Chennai,718.32,Apparel,Chad Bailey,0.1,Online,646.49,71.83,01-09-2023,,Print
Chennai,6107.3,Apparel,Lori Padilla,0.18,Wholesale,5007.99,1099.31,01-09-2023,,Print
Chennai,9959.98,Home Decor,Maria Smith,0.05,Wholesale,9461.98,498,01-09-2023,,Print
Chennai,6239.59,Groceries,James Miles,0.11,Online,5553.24,686.35,01-09-2023,,Print
Chennai,4074.65,Groceries,Stephen Hill,0.08,Online,3748.68,325.97,01-09-2023,,Print
Chennai,5920.35,Electronics,Kim Martin,0.22,Wholesale,4617.87,1302.48,01-09-2023,,Print
Chennai,1253.41,Electronics,Pamela Arellano,0.06,Online,1178.21,75.2,01-09-2023,,Print
Chennai,5372.2,Electronics,Veronica Lindsey,0.06,Wholesale,5049.87,322.33,01-09-2023,,Print
Chennai,3940.37,Electronics,Brooke Ferguson,0.24,Online,2994.68,945.69,01-09-2023,,Print
Hyderabad,4678.56,Groceries,Michael Reed,0.19,Retail,3789.63,888.93,01-09-2023,2889.74,Digital
Hyderabad,8706.87,Apparel,Antonio Frost,0.22,Wholesale,6791.36,1915.51,01-09-2023,,Digital
Hyderabad,4376.95,Home Decor,Kenneth Rodriguez,0.12,Retail,3851.72,525.23,01-09-2023,,Digital
Hyderabad,6218.15,Home Decor,Michael Carr,0.25,Wholesale,4663.61,1554.54,01-09-2023,,Digital
Hyderabad,4279.8,Apparel,Mrs. Diana Peterson DVM,0.16,Wholesale,3595.03,684.77,01-09-2023,,Digital
Hyderabad,8373.66,Apparel,William Levy,0.13,Retail,7285.08,1088.58,01-09-2023,,Digital
Hyderabad,5389.88,Apparel,Robin Kelley,0.05,Retail,5120.39,269.49,01-09-2023,,Digital
Hyderabad,999.38,Electronics,Richard Howard,0.03,Wholesale,969.4,29.98,01-09-2023,,Digital
Hyderabad,2141.26,Groceries,Julie Byrd,0.04,Wholesale,2055.61,85.65,01-09-2023,,Digital
Hyderabad,5180.18,Home Decor,Kevin Reeves,0.07,Retail,4817.57,362.61,01-09-2023,,Digital
Hyderabad,3422.32,Apparel,Renee Thompson,0.06,Online,3216.98,205.34,01-09-2023,,Digital
Hyderabad,7940,Home Decor,Brandon Russell,0.18,Online,6510.8,1429.2,01-09-2023,,Digital
Hyderabad,5100.13,Groceries,Amy Smith,0.19,Wholesale,4131.11,969.02,01-09-2023,,Digital
Hyderabad,9912.15,Groceries,Mrs. Natalie Murphy,0.18,Wholesale,8127.96,1784.19,01-09-2023,,Digital
Hyderabad,6243.43,Apparel,Hunter Martinez,0.17,Wholesale,5182.05,1061.38,01-09-2023,,Digital
Hyderabad,2076.17,Apparel,Jared Nguyen,0.12,Retail,1827.03,249.14,01-09-2023,,Digital
Hyderabad,3317.45,Home Decor,Brittany Oneal,0.13,Wholesale,2886.18,431.27,01-09-2023,,Digital
Hyderabad,8747.05,Apparel,Walter Thompson,0.18,Wholesale,7172.58,1574.47,01-09-2023,,Digital
Hyderabad,2528.36,Electronics,Taylor Ware,0.09,Wholesale,2300.81,227.55,01-09-2023,,Digital
Hyderabad,6904.92,Apparel,Charles Andrews,0.21,Online,5454.89,1450.03,01-09-2023,,Digital
Hyderabad,9295.33,Groceries,Jerry Webb,0.17,Retail,7715.12,1580.21,01-09-2023,,Digital
Hyderabad,5271.78,Electronics,Nancy Stout,0.07,Wholesale,4902.76,369.02,01-09-2023,,Digital
Hyderabad,8598.15,Electronics,Ashley Miller,0.18,Retail,7050.48,1547.67,01-09-2023,,Digital
Hyderabad,7556.17,Home Decor,Elizabeth Hicks,0,Retail,7556.17,0,01-09-2023,,Digital
Kochi,7680.88,Apparel,Ryan Nicholson,0.1,Wholesale,6912.79,768.09,01-09-2023,18001.91,Digital
Kochi,4816.41,Groceries,Lauren Hernandez,0.14,Retail,4142.11,674.3,01-09-2023,,Digital
Kochi,3394.66,Home Decor,Denise Sanders,0.17,Wholesale,2817.57,577.09,01-09-2023,,Digital
Kochi,6306.43,Groceries,Kristen Bennett,0.16,Online,5297.4,1009.03,01-09-2023,,Digital
Kochi,3328.11,Groceries,Michelle Warren,0.21,Online,2629.21,698.9,01-09-2023,,Digital
Kochi,981.62,Groceries,Roy Price,0.21,Wholesale,775.48,206.14,01-09-2023,,Digital
Kochi,8719.25,Electronics,Lori Thomas,0.07,Online,8108.9,610.35,01-09-2023,,Digital
Kochi,9901.88,Home Decor,Antonio Strong,0.11,Wholesale,8812.67,1089.21,01-09-2023,,Digital
Kochi,2530.55,Electronics,Shannon Snyder,0.11,Retail,2252.19,278.36,01-09-2023,,Digital
Kochi,5617.77,Electronics,Samantha Woods,0,Wholesale,5617.77,0,01-09-2023,,Digital
Kochi,6370.16,Groceries,Brandi Jones,0.11,Wholesale,5669.44,700.72,01-09-2023,,Digital
Kochi,1194.46,Groceries,Jesse Rodriguez,0.1,Online,1075.01,119.45,01-09-2023,,Digital
Kochi,4009.27,Groceries,Ryan Roberson,0.16,Online,3367.79,641.48,01-09-2023,,Digital
Kochi,1379,Electronics,Maria Harrison,0.08,Online,1268.68,110.32,01-09-2023,,Digital
Kochi,1910.73,Home Decor,Frank Larson,0.03,Wholesale,1853.41,57.32,01-09-2023,,Digital
Kochi,9312.42,Home Decor,Kelli Pope,0.15,Retail,7915.56,1396.86,01-09-2023,,Digital
Kochi,4500.64,Groceries,Madison Villegas,0.14,Online,3870.55,630.09,01-09-2023,,Digital
Kochi,1241.33,Electronics,Emily Sanchez,0.24,Retail,943.41,297.92,01-09-2023,,Digital
Kochi,8787.61,Apparel,Larry Stout IV,0.13,Online,7645.22,1142.39,01-09-2023,,Digital
Kochi,974.22,Groceries,Ariel Hanson,0.15,Online,828.09,146.13,01-09-2023,,Digital
Kochi,2580.1,Electronics,Dominic Lucas,0.05,Wholesale,2451.1,129.01,01-09-2023,,Digital
Kochi,6174.46,Groceries,Heather Hardy,0.1,Wholesale,5557.01,617.45,01-09-2023,,Digital
Kochi,4891.75,Groceries,Melinda Williamson,0.1,Retail,4402.58,489.18,01-09-2023,,Digital
Kochi,8902.36,Groceries,Patricia Rios,0.15,Online,7567.01,1335.35,01-09-2023,,Digital
Kochi,6198.02,Electronics,Gregory Wilson,0.23,Online,4772.48,1425.54,01-09-2023,,Digital
Kochi,8497.04,Apparel,Gina Stout,0.05,Wholesale,8072.19,424.85,01-09-2023,,Digital
Kochi,5954.89,Apparel,Sheila Logan,0.05,Wholesale,5657.15,297.74,01-09-2023,,Digital
Kochi,3731.86,Home Decor,Laura Good,0.25,Wholesale,2798.9,932.97,01-09-2023,,Digital
Kochi,6360.37,Groceries,Lindsey Johnston,0.11,Online,5660.73,699.64,01-09-2023,,Digital
Kochi,6916.17,Apparel,Nicole Torres,0.04,Wholesale,6639.52,276.65,01-09-2023,,Digital
Kochi,7300.69,Groceries,Robert Roach,0.22,Wholesale,5694.54,1606.15,01-09-2023,,Digital
Kochi,585.43,Groceries,Stephanie Ford,0.12,Online,515.18,70.25,01-09-2023,,Digital
Kochi,2488.89,Groceries,Sarah White,0.07,Retail,2314.67,174.22,01-09-2023,,Digital
Bangalore,5801.45,Apparel,James Flores,0.07,Wholesale,5395.35,406.1,01-10-2023,18827.09,Print
Bangalore,8501.42,Groceries,Tyler Patel,0.22,Retail,6631.11,1870.31,01-10-2023,,Print
Bangalore,1947.74,Apparel,Mia Perez,0.06,Online,1830.88,116.86,01-10-2023,,Print
Bangalore,4575.14,Apparel,Robert Walker,0.15,Wholesale,3888.87,686.27,01-10-2023,,Print
Bangalore,5327.56,Electronics,Anthony Kelley,0.18,Wholesale,4368.6,958.96,01-10-2023,,Print
Bangalore,2999.99,Groceries,Dustin Smith Jr.,0.09,Wholesale,2729.99,270,01-10-2023,,Print
Bangalore,6755.67,Groceries,Kevin Mcdonald,0.01,Online,6688.11,67.56,01-10-2023,,Print
Bangalore,8679.11,Electronics,Thomas Schneider,0.21,Wholesale,6856.5,1822.61,01-10-2023,,Print
Bangalore,7545.27,Electronics,Theresa Russell,0.21,Online,5960.76,1584.51,01-10-2023,,Print
Bangalore,5447.74,Groceries,Rachael Johnson,0.2,Online,4358.19,1089.55,01-10-2023,,Print
Bangalore,9762.43,Home Decor,John Leonard,0.15,Wholesale,8298.07,1464.36,01-10-2023,,Print
Bangalore,2820.96,Apparel,Andrew Newman,0.12,Wholesale,2482.44,338.52,01-10-2023,,Print
Bangalore,8810.14,Home Decor,Thomas Mcpherson,0.1,Retail,7929.13,881.01,01-10-2023,,Print
Bangalore,3672.56,Groceries,Crystal Stone,0.12,Online,3231.85,440.71,01-10-2023,,Print
Bangalore,8939.26,Electronics,Caroline Oneill,0.12,Retail,7866.55,1072.71,01-10-2023,,Print
Bangalore,725.85,Apparel,Deborah Hodges,0.16,Retail,609.71,116.14,01-10-2023,,Print
Chennai,5170.53,Electronics,Sean Burnett,0.2,Wholesale,4136.42,1034.11,01-10-2023,6259.02,TV
Chennai,533.43,Electronics,Norman Cooper,0.1,Wholesale,480.09,53.34,01-10-2023,,TV
Chennai,9227.9,Electronics,Eric Kirby,0.24,Online,7013.2,2214.7,01-10-2023,,TV
Chennai,7220.18,Home Decor,Maureen Ellis,0.01,Wholesale,7147.98,72.2,01-10-2023,,TV
Chennai,1560.99,Electronics,Patrick Walton,0.05,Wholesale,1482.94,78.05,01-10-2023,,TV
Chennai,5984.4,Groceries,Anna Frank,0.08,Retail,5505.65,478.75,01-10-2023,,TV
Chennai,2641.34,Apparel,Marie Gordon,0.23,Wholesale,2033.83,607.51,01-10-2023,,TV
Chennai,1163.72,Electronics,Michael Bennett,0.01,Retail,1152.08,11.64,01-10-2023,,TV
Chennai,8901.59,Apparel,Lisa Robertson,0.02,Wholesale,8723.56,178.03,01-10-2023,,TV
Chennai,2805.25,Electronics,David Brooks,0.02,Wholesale,2749.15,56.11,01-10-2023,,TV
Chennai,2593.23,Apparel,Susan Roach,0.23,Wholesale,1996.79,596.44,01-10-2023,,TV
Chennai,2138.46,Groceries,Cody Harrington,0.08,Retail,1967.38,171.08,01-10-2023,,TV
Chennai,4278.54,Apparel,Alexandra Brown,0.24,Wholesale,3251.69,1026.85,01-10-2023,,TV
Chennai,2713.15,Groceries,Brittany Rosales,0.12,Online,2387.57,325.58,01-10-2023,,TV
Chennai,1621.6,Groceries,John Smith,0.22,Online,1264.85,356.75,01-10-2023,,TV
Chennai,6526.27,Groceries,Amy Harrell,0.02,Retail,6395.74,130.53,01-10-2023,,TV
Chennai,4080.55,Groceries,Margaret Ross,0.08,Wholesale,3754.11,326.44,01-10-2023,,TV
Chennai,5593.48,Electronics,Misty Frazier,0.18,Wholesale,4586.65,1006.83,01-10-2023,,TV
Chennai,6999.74,Home Decor,Jamie Norton,0.21,Online,5529.79,1469.95,01-10-2023,,TV
Chennai,5921.45,Home Decor,Edward Skinner,0.11,Retail,5270.09,651.36,01-10-2023,,TV
Chennai,2062.65,Home Decor,Stephanie Lopez,0.25,Wholesale,1546.99,515.66,01-10-2023,,TV
Chennai,9340.92,Groceries,Sara Murray,0.03,Retail,9060.69,280.23,01-10-2023,,TV
Chennai,4888.41,Electronics,Jordan Morales,0.2,Online,3910.73,977.68,01-10-2023,,TV
Chennai,6107.66,Electronics,Lauren Ward,0.05,Retail,5802.28,305.38,01-10-2023,,TV
Hyderabad,5772.04,Home Decor,Amy Lopez,0.23,Online,4444.47,1327.57,01-10-2023,11261.5,Outdoor
Hyderabad,8144.37,Apparel,Gerald Love,0.12,Wholesale,7167.05,977.32,01-10-2023,,Outdoor
Hyderabad,7711.14,Home Decor,Dawn Cisneros,0.25,Online,5783.36,1927.79,01-10-2023,,Outdoor
Hyderabad,545.33,Apparel,Mikayla Gonzales,0.15,Wholesale,463.53,81.8,01-10-2023,,Outdoor
Hyderabad,4884.23,Apparel,Andrew Robbins,0.15,Online,4151.6,732.63,01-10-2023,,Outdoor
Hyderabad,5385.72,Apparel,Amy Garcia,0.16,Wholesale,4524,861.72,01-10-2023,,Outdoor
Hyderabad,1773.94,Electronics,Robin Powers,0.07,Retail,1649.76,124.18,01-10-2023,,Outdoor
Hyderabad,6859.6,Electronics,Jeffrey Bass,0.14,Wholesale,5899.26,960.34,01-10-2023,,Outdoor
Hyderabad,4654.21,Electronics,Gabrielle Hernandez,0.08,Online,4281.87,372.34,01-10-2023,,Outdoor
Hyderabad,7462.67,Home Decor,Jennifer Bush,0.14,Retail,6417.9,1044.77,01-10-2023,,Outdoor
Hyderabad,7638.15,Apparel,Andrew Thompson,0.1,Retail,6874.34,763.82,01-10-2023,,Outdoor
Hyderabad,9301.05,Groceries,Nicole Crosby,0.12,Online,8184.92,1116.13,01-10-2023,,Outdoor
Hyderabad,7432.65,Apparel,Mason Martinez,0.04,Wholesale,7135.34,297.31,01-10-2023,,Outdoor
Hyderabad,2644.24,Apparel,Steven Nelson,0.24,Wholesale,2009.62,634.62,01-10-2023,,Outdoor
Hyderabad,8892.8,Electronics,Daniel White,0.01,Online,8803.87,88.93,01-10-2023,,Outdoor
Hyderabad,6427.23,Groceries,Dustin Collins,0.22,Online,5013.24,1413.99,01-10-2023,,Outdoor
Hyderabad,5076.99,Groceries,Krystal Medina,0.09,Wholesale,4620.06,456.93,01-10-2023,,Outdoor
Hyderabad,3090.97,Groceries,Hannah Ward,0.13,Online,2689.14,401.83,01-10-2023,,Outdoor
Hyderabad,6129.19,Apparel,Diana Brooks,0.16,Retail,5148.52,980.67,01-10-2023,,Outdoor
Hyderabad,3288.97,Electronics,Victoria Smith,0.23,Wholesale,2532.51,756.46,01-10-2023,,Outdoor
Kochi,1630.98,Groceries,Melanie Holmes,0.08,Online,1500.5,130.48,01-10-2023,1245.7,Outdoor
Kochi,1507.64,Home Decor,Edward Collins,0.11,Retail,1341.8,165.84,01-10-2023,,Outdoor
Kochi,1648.52,Apparel,Ronald Ramos,0.18,Retail,1351.79,296.73,01-10-2023,,Outdoor
Kochi,6189.29,Groceries,Dana Dixon,0.23,Retail,4765.75,1423.54,01-10-2023,,Outdoor
Kochi,3994.21,Electronics,Timothy Beck,0.11,Retail,3554.85,439.36,01-10-2023,,Outdoor
Kochi,1615.84,Groceries,Michelle Rose,0.09,Retail,1470.41,145.43,01-10-2023,,Outdoor
Kochi,5797.96,Groceries,Christopher Evans,0.22,Online,4522.41,1275.55,01-10-2023,,Outdoor
Kochi,8355.82,Electronics,Claudia Russell,0.12,Retail,7353.12,1002.7,01-10-2023,,Outdoor
Kochi,8939.18,Apparel,Vickie Martin,0.01,Wholesale,8849.79,89.39,01-10-2023,,Outdoor
Kochi,4046.01,Groceries,Eric Clay,0,Online,4046.01,0,01-10-2023,,Outdoor
Kochi,2840.21,Apparel,Joseph Hernandez,0.05,Retail,2698.2,142.01,01-10-2023,,Outdoor
Kochi,2954.09,Apparel,Robin Stevens,0.1,Wholesale,2658.68,295.41,01-10-2023,,Outdoor
Kochi,6850.97,Home Decor,Ivan Brown,0.22,Online,5343.76,1507.21,01-10-2023,,Outdoor
Kochi,7094.33,Apparel,Derek Taylor,0.19,Retail,5746.41,1347.92,01-10-2023,,Outdoor
Kochi,5323.3,Groceries,Daniel Gonzales,0.09,Retail,4844.2,479.1,01-10-2023,,Outdoor
Kochi,5847.48,Apparel,Sarah Taylor,0.25,Online,4385.61,1461.87,01-10-2023,,Outdoor
Kochi,3614.74,Apparel,Charles Garcia,0.16,Online,3036.38,578.36,01-10-2023,,Outdoor
Kochi,1909.47,Apparel,Alan Walters,0.21,Wholesale,1508.48,400.99,01-10-2023,,Outdoor
Kochi,8754.37,Home Decor,Cody Thompson,0.07,Retail,8141.56,612.81,01-10-2023,,Outdoor
Kochi,2870.98,Electronics,Ronald Moody,0.15,Retail,2440.33,430.65,01-10-2023,,Outdoor
Bangalore,7362.2,Apparel,Denise Greene,0.05,Retail,6994.09,368.11,01-11-2023,8712.2,Outdoor
Bangalore,5915.2,Groceries,James Martin,0.2,Online,4732.16,1183.04,01-11-2023,,Outdoor
Bangalore,4899.09,Electronics,Dakota Mitchell,0.24,Wholesale,3723.31,1175.78,01-11-2023,,Outdoor
Bangalore,8831.12,Apparel,Jared Ewing,0.21,Retail,6976.58,1854.54,01-11-2023,,Outdoor
Bangalore,782.45,Groceries,Charles Davis,0.1,Online,704.21,78.25,01-11-2023,,Outdoor
Bangalore,1562.13,Apparel,Mario Williams,0.23,Retail,1202.84,359.29,01-11-2023,,Outdoor
Bangalore,5416.99,Groceries,Robert Smith,0.15,Wholesale,4604.44,812.55,01-11-2023,,Outdoor
Bangalore,4757.21,Groceries,Sarah Ali,0.06,Online,4471.78,285.43,01-11-2023,,Outdoor
Bangalore,8383.73,Apparel,Brent Brown,0.19,Online,6790.82,1592.91,01-11-2023,,Outdoor
Bangalore,7558.57,Electronics,Jenny Carroll,0.19,Online,6122.44,1436.13,01-11-2023,,Outdoor
Bangalore,524.3,Apparel,Laura Berger,0.2,Retail,419.44,104.86,01-11-2023,,Outdoor
Bangalore,4737.95,Apparel,Mason Peterson,0.13,Online,4122.02,615.93,01-11-2023,,Outdoor
Bangalore,3041.96,Electronics,David Harrison,0.05,Wholesale,2889.86,152.1,01-11-2023,,Outdoor
Bangalore,8464.82,Groceries,Denise Oliver,0.11,Wholesale,7533.69,931.13,01-11-2023,,Outdoor
Bangalore,620.69,Electronics,Jennifer Carlson,0.18,Online,508.97,111.72,01-11-2023,,Outdoor
Bangalore,6383.5,Home Decor,Phyllis Hanson,0.19,Wholesale,5170.64,1212.87,01-11-2023,,Outdoor
Bangalore,2115.58,Electronics,Justin Jones,0.1,Retail,1904.02,211.56,01-11-2023,,Outdoor
Bangalore,2019.04,Electronics,John Wilson,0.05,Online,1918.09,100.95,01-11-2023,,Outdoor
Bangalore,3694.36,Home Decor,Stephanie Hernandez,0.17,Retail,3066.32,628.04,01-11-2023,,Outdoor
Bangalore,6070.01,Electronics,Jordan Rivera,0.22,Retail,4734.61,1335.4,01-11-2023,,Outdoor
Bangalore,3526.48,Groceries,Philip Alexander,0.2,Wholesale,2821.18,705.3,01-11-2023,,Outdoor
Bangalore,6667.79,Electronics,Sheila Wade,0.14,Wholesale,5734.3,933.49,01-11-2023,,Outdoor
Bangalore,6467.53,Apparel,Stephen Roberts,0.15,Wholesale,5497.4,970.13,01-11-2023,,Outdoor
Chennai,3400.99,Groceries,Daniel Singh,0.16,Retail,2856.83,544.16,01-11-2023,12009.62,TV
Chennai,2877.09,Home Decor,William Russell,0.03,Online,2790.78,86.31,01-11-2023,,TV
Chennai,2988.22,Apparel,Kathryn Charles,0.2,Retail,2390.58,597.64,01-11-2023,,TV
Chennai,3942.38,Groceries,Mrs. Alexis Hudson MD,0.18,Wholesale,3232.75,709.63,01-11-2023,,TV
Chennai,3273.39,Groceries,Sabrina Thompson,0.11,Wholesale,2913.32,360.07,01-11-2023,,TV
